package_id,tracking_number,event_order,event_type,event_status,event_timestamp,event_location,event_city,event_prefecture,event_latitude,event_longitude,event_temperature,event_temperature_issue,event_rfid_success_percent,event_rfid_failure_percent,event_rfid_verified,origin_location,origin_city,origin_prefecture,origin_latitude,origin_longitude,delivery_location,delivery_city,delivery_prefecture,delivery_latitude,delivery_longitude,final_status,perishable,final_temperature,final_temperature_issue,rfid_number,rfid_verified,rfid_failure_percent,rfid_failure_label,rfid_success_percent,rfid_success_label,delivery_exception_reason,order_date,estimated_delivery_date,latest_scan_timestamp,order_week,route_distance_km,estimated_transit_hours,package_count_flag,final_event_flag,delivered_package_flag,in_transit_package_flag,not_delivered_package_flag,perishable_package_flag,event_count_flag,map_path_id,map_path_order,tooltip_summary
PKG018,KZJP2026000018,6,Delivered,Delivered,2026-05-21 03:48:00,"Toyota, Aichi",Toyota,Aichi,35.1319,136.7971,23.80,Ambient,98.43,1.57,YES,"Kitanagoya, Aichi",Kitanagoya,Aichi,35.1487,136.7909,"Toyota, Aichi",Toyota,Aichi,35.1319,136.7971,Delivered,NO,23.80,Ambient,RFID-KZ-0018,YES,1.57,Low Risk,98.43,Excellent,None,2026-05-17 15:50:00,2026-05-21 03:48:00,2026-05-21 03:48:00,Other,1.95,83.97,0,1,1,0,0,0,1,PKG018,6,"PKG018 | Delivered | Toyota, Aichi | 23.80°C | Delivered"
PKG019,KZJP2026000019,1,Order Placed,Order Placed,2026-05-05 09:44:49,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,20.92,Ambient,98.43,1.57,YES,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,Delivered,NO,24.00,Ambient,RFID-KZ-0019,YES,2.33,Low Risk,97.67,Excellent,None,2026-05-05 09:44:49,2026-05-09 02:21:49,2026-05-09 02:21:49,"May 3-9, 2026",877.28,88.62,1,0,0,0,0,0,1,PKG019,1,"PKG019 | Order Placed | Zama, Kanagawa | 20.92°C | Order Placed"
PKG019,KZJP2026000019,2,Picked Up,Picked Up,2026-05-05 16:50:11,"Origin Pickup Scan - Minami-Alps, Yamanashi",Minami-Alps,Yamanashi,35.490183,138.812994,18.43,Ambient,97.73,2.27,YES,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,Delivered,NO,24.00,Ambient,RFID-KZ-0019,YES,2.33,Low Risk,97.67,Excellent,None,2026-05-05 09:44:49,2026-05-09 02:21:49,2026-05-09 02:21:49,"May 3-9, 2026",877.28,88.62,0,0,0,0,0,0,1,PKG019,2,"PKG019 | Picked Up | Origin Pickup Scan - Minami-Alps, Yamanashi | 18.43°C | Picked Up"
PKG019,KZJP2026000019,3,Departed Origin Hub,In Transit,2026-05-06 07:54:04,"Regional Sorting Hub - Gamagori, Aichi",Gamagori,Aichi,35.128392,137.201621,20.61,Ambient,97.58,2.42,YES,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,Delivered,NO,24.00,Ambient,RFID-KZ-0019,YES,2.33,Low Risk,97.67,Excellent,None,2026-05-05 09:44:49,2026-05-09 02:21:49,2026-05-09 02:21:49,"May 3-9, 2026",877.28,88.62,0,0,0,0,0,0,1,PKG019,3,"PKG019 | Departed Origin Hub | Regional Sorting Hub - Gamagori, Aichi | 20.61°C | In Transit"
PKG019,KZJP2026000019,4,In Transit Hub Scan,In Transit,2026-05-07 06:03:19,"Transit Hub Scan - Ako, Hyogo",Ako,Hyogo,34.634058,135.019476,22.03,Ambient,98.27,1.73,YES,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,Delivered,NO,24.00,Ambient,RFID-KZ-0019,YES,2.33,Low Risk,97.67,Excellent,None,2026-05-05 09:44:49,2026-05-09 02:21:49,2026-05-09 02:21:49,"May 3-9, 2026",877.28,88.62,0,0,0,0,0,0,1,PKG019,4,"PKG019 | In Transit Hub Scan | Transit Hub Scan - Ako, Hyogo | 22.03°C | In Transit"
PKG019,KZJP2026000019,5,Out for Delivery,Out for Delivery,2026-05-08 06:52:05,"Destination Area Scan - Etajima, Hiroshima",Etajima,Hiroshima,34.188968,132.399092,21.60,Ambient,97.72,2.28,YES,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,Delivered,NO,24.00,Ambient,RFID-KZ-0019,YES,2.33,Low Risk,97.67,Excellent,None,2026-05-05 09:44:49,2026-05-09 02:21:49,2026-05-09 02:21:49,"May 3-9, 2026",877.28,88.62,0,0,0,0,0,0,1,PKG019,5,"PKG019 | Out for Delivery | Destination Area Scan - Etajima, Hiroshima | 21.60°C | Out for Delivery"
PKG019,KZJP2026000019,6,Delivered,Delivered,2026-05-09 02:21:49,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,24.00,Ambient,97.67,2.33,YES,"Zama, Kanagawa",Zama,Kanagawa,35.5677,139.647,"Omuta, Fukuoka",Omuta,Fukuoka,33.6872,130.3311,Delivered,NO,24.00,Ambient,RFID-KZ-0019,YES,2.33,Low Risk,97.67,Excellent,None,2026-05-05 09:44:49,2026-05-09 02:21:49,2026-05-09 02:21:49,"May 3-9, 2026",877.28,88.62,0,1,1,0,0,0,1,PKG019,6,"PKG019 | Delivered | Omuta, Fukuoka | 24.00°C | Delivered"
PKG020,KZJP2026000020,1,Order Placed,Order Placed,2026-05-01 14:56:06,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,3.54,Cool,100.00,0.00,YES,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,Delivered,YES,5.90,Cool,RFID-KZ-0020,YES,0.24,Low Risk,99.76,Excellent,None,2026-05-01 14:56:06,2026-05-03 12:40:06,2026-05-03 12:40:06,Other,637.28,45.73,1,0,0,0,0,1,1,PKG020,1,"PKG020 | Order Placed | Tosashimizu, Kochi | 3.54°C | Order Placed"
PKG020,KZJP2026000020,2,Picked Up,Picked Up,2026-05-01 18:35:37,"Origin Pickup Scan - Yoshinogawa, Tokushima",Yoshinogawa,Tokushima,33.815333,134.266204,4.51,Cool,99.74,0.26,YES,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,Delivered,YES,5.90,Cool,RFID-KZ-0020,YES,0.24,Low Risk,99.76,Excellent,None,2026-05-01 14:56:06,2026-05-03 12:40:06,2026-05-03 12:40:06,Other,637.28,45.73,0,0,0,0,0,0,1,PKG020,2,"PKG020 | Picked Up | Origin Pickup Scan - Yoshinogawa, Tokushima | 4.51°C | Picked Up"
PKG020,KZJP2026000020,3,Departed Origin Hub,In Transit,2026-05-02 02:22:06,"Regional Sorting Hub - Shingu, Wakayama",Shingu,Wakayama,34.137406,135.286662,3.58,Cool,99.56,0.44,YES,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,Delivered,YES,5.90,Cool,RFID-KZ-0020,YES,0.24,Low Risk,99.76,Excellent,None,2026-05-01 14:56:06,2026-05-03 12:40:06,2026-05-03 12:40:06,Other,637.28,45.73,0,0,0,0,0,0,1,PKG020,3,"PKG020 | Departed Origin Hub | Regional Sorting Hub - Shingu, Wakayama | 3.58°C | In Transit"
PKG020,KZJP2026000020,4,In Transit Hub Scan,In Transit,2026-05-02 13:48:06,"Transit Hub Scan - Owase, Mie",Owase,Mie,34.676379,136.787289,4.82,Cool,99.85,0.15,YES,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,Delivered,YES,5.90,Cool,RFID-KZ-0020,YES,0.24,Low Risk,99.76,Excellent,None,2026-05-01 14:56:06,2026-05-03 12:40:06,2026-05-03 12:40:06,Other,637.28,45.73,0,0,0,0,0,0,1,PKG020,4,"PKG020 | In Transit Hub Scan | Transit Hub Scan - Owase, Mie | 4.82°C | In Transit"
PKG020,KZJP2026000020,5,Out for Delivery,Out for Delivery,2026-05-03 02:36:25,"Destination Area Scan - Shimoda, Shizuoka",Shimoda,Shizuoka,35.158394,138.587302,5.91,Cool,99.93,0.07,YES,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,Delivered,YES,5.90,Cool,RFID-KZ-0020,YES,0.24,Low Risk,99.76,Excellent,None,2026-05-01 14:56:06,2026-05-03 12:40:06,2026-05-03 12:40:06,Other,637.28,45.73,0,0,0,0,0,0,1,PKG020,5,"PKG020 | Out for Delivery | Destination Area Scan - Shimoda, Shizuoka | 5.91°C | Out for Delivery"
PKG020,KZJP2026000020,6,Delivered,Delivered,2026-05-03 12:40:06,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,5.90,Cool,99.76,0.24,YES,"Tosashimizu, Kochi",Tosashimizu,Kochi,33.5796,133.6494,"Ichihara, Chiba",Ichihara,Chiba,35.7272,140.1109,Delivered,YES,5.90,Cool,RFID-KZ-0020,YES,0.24,Low Risk,99.76,Excellent,None,2026-05-01 14:56:06,2026-05-03 12:40:06,2026-05-03 12:40:06,Other,637.28,45.73,0,1,1,0,0,0,1,PKG020,6,"PKG020 | Delivered | Ichihara, Chiba | 5.90°C | Delivered"
PKG021,KZJP2026000021,1,Order Placed,Order Placed,2026-05-08 17:38:19,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,5.48,Cool,99.71,0.29,YES,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,Delivered,YES,6.20,Cool,RFID-KZ-0021,YES,0.16,Low Risk,99.84,Excellent,None,2026-05-08 17:38:19,2026-05-12 14:08:19,2026-05-12 14:08:19,"May 3-9, 2026",189.75,92.50,1,0,0,0,0,1,1,PKG021,1,"PKG021 | Order Placed | Muroto, Kochi | 5.48°C | Order Placed"
PKG021,KZJP2026000021,2,Picked Up,Picked Up,2026-05-09 01:02:19,"Origin Pickup Scan - Kochi, Kochi",Kochi,Kochi,33.677647,133.683855,5.91,Cool,99.88,0.12,YES,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,Delivered,YES,6.20,Cool,RFID-KZ-0021,YES,0.16,Low Risk,99.84,Excellent,None,2026-05-08 17:38:19,2026-05-12 14:08:19,2026-05-12 14:08:19,"May 3-9, 2026",189.75,92.50,0,0,0,0,0,0,1,PKG021,2,"PKG021 | Picked Up | Origin Pickup Scan - Kochi, Kochi | 5.91°C | Picked Up"
PKG021,KZJP2026000021,3,Departed Origin Hub,In Transit,2026-05-09 16:45:49,"Regional Sorting Hub - Higashikagawa, Kagawa",Higashikagawa,Kagawa,34.066252,133.994577,6.83,Cool,99.72,0.28,YES,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,Delivered,YES,6.20,Cool,RFID-KZ-0021,YES,0.16,Low Risk,99.84,Excellent,None,2026-05-08 17:38:19,2026-05-12 14:08:19,2026-05-12 14:08:19,"May 3-9, 2026",189.75,92.50,0,0,0,0,0,0,1,PKG021,3,"PKG021 | Departed Origin Hub | Regional Sorting Hub - Higashikagawa, Kagawa | 6.83°C | In Transit"
PKG021,KZJP2026000021,4,In Transit Hub Scan,In Transit,2026-05-10 15:53:19,"Transit Hub Scan - Komatsushima, Tokushima",Komatsushima,Tokushima,34.187636,134.391535,6.26,Cool,100.00,0.00,YES,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,Delivered,YES,6.20,Cool,RFID-KZ-0021,YES,0.16,Low Risk,99.84,Excellent,None,2026-05-08 17:38:19,2026-05-12 14:08:19,2026-05-12 14:08:19,"May 3-9, 2026",189.75,92.50,0,0,0,0,0,0,1,PKG021,4,"PKG021 | In Transit Hub Scan | Transit Hub Scan - Komatsushima, Tokushima | 6.26°C | In Transit"
PKG021,KZJP2026000021,5,Out for Delivery,Out for Delivery,2026-05-11 17:47:19,"Destination Area Scan - Ako, Hyogo",Ako,Hyogo,34.577056,134.860764,7.03,Cool,99.80,0.20,YES,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,Delivered,YES,6.20,Cool,RFID-KZ-0021,YES,0.16,Low Risk,99.84,Excellent,None,2026-05-08 17:38:19,2026-05-12 14:08:19,2026-05-12 14:08:19,"May 3-9, 2026",189.75,92.50,0,0,0,0,0,0,1,PKG021,5,"PKG021 | Out for Delivery | Destination Area Scan - Ako, Hyogo | 7.03°C | Out for Delivery"
PKG021,KZJP2026000021,6,Delivered,Delivered,2026-05-12 14:08:19,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,6.20,Cool,99.84,0.16,YES,"Muroto, Kochi",Muroto,Kochi,33.6768,133.5574,"Amagasaki, Hyogo",Amagasaki,Hyogo,34.7872,135.1248,Delivered,YES,6.20,Cool,RFID-KZ-0021,YES,0.16,Low Risk,99.84,Excellent,None,2026-05-08 17:38:19,2026-05-12 14:08:19,2026-05-12 14:08:19,"May 3-9, 2026",189.75,92.50,0,1,1,0,0,0,1,PKG021,6,"PKG021 | Delivered | Amagasaki, Hyogo | 6.20°C | Delivered"
PKG022,KZJP2026000022,1,Order Placed,Order Placed,2026-05-19 18:59:23,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,20.37,Ambient,99.79,0.21,YES,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,Delivered,NO,23.20,Ambient,RFID-KZ-0022,YES,1.52,Low Risk,98.48,Excellent,None,2026-05-19 18:59:23,2026-05-20 19:27:23,2026-05-20 19:27:23,Other,260.02,24.47,1,0,0,0,0,0,1,PKG022,1,"PKG022 | Order Placed | Adachi, Tokyo | 20.37°C | Order Placed"
PKG022,KZJP2026000022,2,Picked Up,Picked Up,2026-05-19 20:56:50,"Origin Pickup Scan - Itabashi, Tokyo",Itabashi,Tokyo,35.67747,139.528049,22.13,Ambient,98.56,1.44,YES,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,Delivered,NO,23.20,Ambient,RFID-KZ-0022,YES,1.52,Low Risk,98.48,Excellent,None,2026-05-19 18:59:23,2026-05-20 19:27:23,2026-05-20 19:27:23,Other,260.02,24.47,0,0,0,0,0,0,1,PKG022,2,"PKG022 | Picked Up | Origin Pickup Scan - Itabashi, Tokyo | 22.13°C | Picked Up"
PKG022,KZJP2026000022,3,Departed Origin Hub,In Transit,2026-05-20 01:06:23,"Regional Sorting Hub - Numata, Gunma",Numata,Gunma,35.997743,139.088647,22.83,Ambient,98.32,1.68,YES,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,Delivered,NO,23.20,Ambient,RFID-KZ-0022,YES,1.52,Low Risk,98.48,Excellent,None,2026-05-19 18:59:23,2026-05-20 19:27:23,2026-05-20 19:27:23,Other,260.02,24.47,0,0,0,0,0,0,1,PKG022,3,"PKG022 | Departed Origin Hub | Regional Sorting Hub - Numata, Gunma | 22.83°C | In Transit"
PKG022,KZJP2026000022,4,In Transit Hub Scan,In Transit,2026-05-20 07:13:23,"Transit Hub Scan - Hokuto, Yamanashi",Hokuto,Yamanashi,35.975635,138.501991,24.86,Ambient,99.11,0.89,YES,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,Delivered,NO,23.20,Ambient,RFID-KZ-0022,YES,1.52,Low Risk,98.48,Excellent,None,2026-05-19 18:59:23,2026-05-20 19:27:23,2026-05-20 19:27:23,Other,260.02,24.47,0,0,0,0,0,0,1,PKG022,4,"PKG022 | In Transit Hub Scan | Transit Hub Scan - Hokuto, Yamanashi | 24.86°C | In Transit"
PKG022,KZJP2026000022,5,Out for Delivery,Out for Delivery,2026-05-20 14:04:26,"Destination Area Scan - Iiyama, Nagano",Iiyama,Nagano,36.465711,137.839279,21.68,Ambient,98.72,1.28,YES,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,Delivered,NO,23.20,Ambient,RFID-KZ-0022,YES,1.52,Low Risk,98.48,Excellent,None,2026-05-19 18:59:23,2026-05-20 19:27:23,2026-05-20 19:27:23,Other,260.02,24.47,0,0,0,0,0,0,1,PKG022,5,"PKG022 | Out for Delivery | Destination Area Scan - Iiyama, Nagano | 21.68°C | Out for Delivery"
PKG022,KZJP2026000022,6,Delivered,Delivered,2026-05-20 19:27:23,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,23.20,Ambient,98.48,1.52,YES,"Adachi, Tokyo",Adachi,Tokyo,35.5724,139.718,"Namerikawa, Toyama",Namerikawa,Toyama,36.6134,137.1266,Delivered,NO,23.20,Ambient,RFID-KZ-0022,YES,1.52,Low Risk,98.48,Excellent,None,2026-05-19 18:59:23,2026-05-20 19:27:23,2026-05-20 19:27:23,Other,260.02,24.47,0,1,1,0,0,0,1,PKG022,6,"PKG022 | Delivered | Namerikawa, Toyama | 23.20°C | Delivered"
PKG023,KZJP2026000023,1,Order Placed,Order Placed,2026-05-20 19:42:48,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,20.18,Ambient,99.25,0.75,YES,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,Delivered,NO,23.90,Ambient,RFID-KZ-0023,YES,1.08,Low Risk,98.92,Excellent,None,2026-05-20 19:42:48,2026-05-22 14:52:48,2026-05-22 14:52:48,Other,174.90,43.17,1,0,0,0,0,0,1,PKG023,1,"PKG023 | Order Placed | Yonago, Tottori | 20.18°C | Order Placed"
PKG023,KZJP2026000023,2,Picked Up,Picked Up,2026-05-20 23:10:00,"Origin Pickup Scan - Tottori, Tottori",Tottori,Tottori,35.534374,134.386202,24.66,Ambient,99.05,0.95,YES,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,Delivered,NO,23.90,Ambient,RFID-KZ-0023,YES,1.08,Low Risk,98.92,Excellent,None,2026-05-20 19:42:48,2026-05-22 14:52:48,2026-05-22 14:52:48,Other,174.90,43.17,0,0,0,0,0,0,1,PKG023,2,"PKG023 | Picked Up | Origin Pickup Scan - Tottori, Tottori | 24.66°C | Picked Up"
PKG023,KZJP2026000023,3,Departed Origin Hub,In Transit,2026-05-21 06:30:18,"Regional Sorting Hub - Tottori, Tottori",Tottori,Tottori,35.402339,134.554717,20.98,Ambient,99.15,0.85,YES,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,Delivered,NO,23.90,Ambient,RFID-KZ-0023,YES,1.08,Low Risk,98.92,Excellent,None,2026-05-20 19:42:48,2026-05-22 14:52:48,2026-05-22 14:52:48,Other,174.90,43.17,0,0,0,0,0,0,1,PKG023,3,"PKG023 | Departed Origin Hub | Regional Sorting Hub - Tottori, Tottori | 20.98°C | In Transit"
PKG023,KZJP2026000023,4,In Transit Hub Scan,In Transit,2026-05-21 17:17:48,"Transit Hub Scan - Toyooka, Hyogo",Toyooka,Hyogo,35.070963,135.128257,20.70,Ambient,99.37,0.63,YES,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,Delivered,NO,23.90,Ambient,RFID-KZ-0023,YES,1.08,Low Risk,98.92,Excellent,None,2026-05-20 19:42:48,2026-05-22 14:52:48,2026-05-22 14:52:48,Other,174.90,43.17,0,0,0,0,0,0,1,PKG023,4,"PKG023 | In Transit Hub Scan | Transit Hub Scan - Toyooka, Hyogo | 20.70°C | In Transit"
PKG023,KZJP2026000023,5,Out for Delivery,Out for Delivery,2026-05-22 05:23:00,"Destination Area Scan - Kyotanabe, Kyoto",Kyotanabe,Kyoto,34.944182,135.58108,22.91,Ambient,99.38,0.62,YES,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,Delivered,NO,23.90,Ambient,RFID-KZ-0023,YES,1.08,Low Risk,98.92,Excellent,None,2026-05-20 19:42:48,2026-05-22 14:52:48,2026-05-22 14:52:48,Other,174.90,43.17,0,0,0,0,0,0,1,PKG023,5,"PKG023 | Out for Delivery | Destination Area Scan - Kyotanabe, Kyoto | 22.91°C | Out for Delivery"
PKG023,KZJP2026000023,6,Delivered,Delivered,2026-05-22 14:52:48,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,23.90,Ambient,98.92,1.08,YES,"Yonago, Tottori",Yonago,Tottori,35.6182,134.2614,"Ikoma, Nara",Ikoma,Nara,34.7872,135.8958,Delivered,NO,23.90,Ambient,RFID-KZ-0023,YES,1.08,Low Risk,98.92,Excellent,None,2026-05-20 19:42:48,2026-05-22 14:52:48,2026-05-22 14:52:48,Other,174.90,43.17,0,1,1,0,0,0,1,PKG023,6,"PKG023 | Delivered | Ikoma, Nara | 23.90°C | Delivered"
PKG024,KZJP2026000024,1,Order Placed,Order Placed,2026-05-22 14:14:49,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,17.79,Ambient,100.00,0.00,YES,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,Delivered,NO,21.80,Ambient,RFID-KZ-0024,YES,0.45,Low Risk,99.55,Excellent,None,2026-05-22 14:14:49,2026-05-25 16:06:49,2026-05-25 16:06:49,Other,12.57,73.87,1,0,0,0,0,0,1,PKG024,1,"PKG024 | Order Placed | Tatsuno, Hyogo | 17.79°C | Order Placed"
PKG024,KZJP2026000024,2,Picked Up,Picked Up,2026-05-22 20:09:23,"Origin Pickup Scan - Yabu, Hyogo",Yabu,Hyogo,34.639215,135.281284,16.67,Ambient,99.74,0.26,YES,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,Delivered,NO,21.80,Ambient,RFID-KZ-0024,YES,0.45,Low Risk,99.55,Excellent,None,2026-05-22 14:14:49,2026-05-25 16:06:49,2026-05-25 16:06:49,Other,12.57,73.87,0,0,0,0,0,0,1,PKG024,2,"PKG024 | Picked Up | Origin Pickup Scan - Yabu, Hyogo | 16.67°C | Picked Up"
PKG024,KZJP2026000024,3,Departed Origin Hub,In Transit,2026-05-23 08:42:49,"Regional Sorting Hub - Yabu, Hyogo",Yabu,Hyogo,34.655854,135.265652,20.89,Ambient,99.98,0.02,YES,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,Delivered,NO,21.80,Ambient,RFID-KZ-0024,YES,0.45,Low Risk,99.55,Excellent,None,2026-05-22 14:14:49,2026-05-25 16:06:49,2026-05-25 16:06:49,Other,12.57,73.87,0,0,0,0,0,0,1,PKG024,3,"PKG024 | Departed Origin Hub | Regional Sorting Hub - Yabu, Hyogo | 20.89°C | In Transit"
PKG024,KZJP2026000024,4,In Transit Hub Scan,In Transit,2026-05-24 03:10:49,"Transit Hub Scan - Ashiya, Hyogo",Ashiya,Hyogo,34.62252,135.278814,21.06,Ambient,99.73,0.27,YES,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,Delivered,NO,21.80,Ambient,RFID-KZ-0024,YES,0.45,Low Risk,99.55,Excellent,None,2026-05-22 14:14:49,2026-05-25 16:06:49,2026-05-25 16:06:49,Other,12.57,73.87,0,0,0,0,0,0,1,PKG024,4,"PKG024 | In Transit Hub Scan | Transit Hub Scan - Ashiya, Hyogo | 21.06°C | In Transit"
PKG024,KZJP2026000024,5,Out for Delivery,Out for Delivery,2026-05-24 23:51:47,"Destination Area Scan - Miki, Hyogo",Miki,Hyogo,34.668592,135.284286,19.94,Ambient,99.78,0.22,YES,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,Delivered,NO,21.80,Ambient,RFID-KZ-0024,YES,0.45,Low Risk,99.55,Excellent,None,2026-05-22 14:14:49,2026-05-25 16:06:49,2026-05-25 16:06:49,Other,12.57,73.87,0,0,0,0,0,0,1,PKG024,5,"PKG024 | Out for Delivery | Destination Area Scan - Miki, Hyogo | 19.94°C | Out for Delivery"
PKG024,KZJP2026000024,6,Delivered,Delivered,2026-05-25 16:06:49,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,21.80,Ambient,99.55,0.45,YES,"Tatsuno, Hyogo",Tatsuno,Hyogo,34.6014,135.2761,"Itami, Hyogo",Itami,Hyogo,34.7101,135.3137,Delivered,NO,21.80,Ambient,RFID-KZ-0024,YES,0.45,Low Risk,99.55,Excellent,None,2026-05-22 14:14:49,2026-05-25 16:06:49,2026-05-25 16:06:49,Other,12.57,73.87,0,1,1,0,0,0,1,PKG024,6,"PKG024 | Delivered | Itami, Hyogo | 21.80°C | Delivered"
PKG025,KZJP2026000025,1,Order Placed,Order Placed,2026-05-15 11:00:05,"Omihachiman, Shiga",Omihachiman,Shiga,35.0155,135.7491,18.80,Ambient,99.90,0.10,YES,"Omihachiman, Shiga",Omihachiman,Shiga,35.0155,135.7491,"Akashi, Hyogo",Akashi,Hyogo,34.7012,135.0759,Delivered,NO,22.70,Ambient,RFID-KZ-0025,YES,0.75,Low Risk,99.25,Excellent,None,2026-05-15 11:00:05,2026-05-18 22:38:05,2026-05-18 22:38:05,"May 10-16, 2026",70.67,83.63,1,0,0,0,0,0,1,PKG025,1,"PKG025 | Order Placed | Omihachiman, Shiga | 18.80°C | Order Placed"
PKG025,KZJP2026000025,2,Picked Up,Picked Up,2026-05-15 17:41:32,"Origin Pickup Scan - Ayabe, Kyoto",Ayabe,Kyoto,35.017497,135.671324,16.96,Ambient,99.65,0.35,YES,"Omihachiman, Shiga",Omihachiman,Shiga,35.0155,135.7491,"Akashi, Hyogo",Akashi,Hyogo,34.7012,135.0759,Delivered,NO,22.70,Ambient,RFID-KZ-0025,YES,0.75,Low Risk,99.25,Excellent,None,2026-05-15 11:00:05,2026-05-18 22:38:05,2026-05-18 22:38:05,"May 10-16, 2026",70.67,83.63,0,0,0,0,0,0,1,PKG025,2,"PKG025 | Picked Up | Origin Pickup Scan - Ayabe, Kyoto | 16.96°C | Picked Up"
